"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KO:K02458",6.20207827676455,-0.408510542107844,1.18932804943709,-0.343480120813758,0.731237293486921,0.847797867472586
"KO:K02459",1.84756306274213,2.01542582625843,1.18699769580863,1.6979189036129,0.089523068890468,NA
"KO:K02460",4.83304447747509,0.581222157800553,0.822259233662631,0.706859995006181,0.479653486801168,0.662612289712456
"KO:K02461",2.46754076050574,2.22453845108452,0.973508251422231,2.28507405852454,0.0223084856206818,NA
"KO:K02462",2.189325151308,0.586871920150306,1.38715568599995,0.423075741298103,0.672240000927308,NA
"KO:K02463",7.53827258614389,-4.58868421614846,1.54632001003659,-2.96748679857017,0.00300245175717135,0.0205656657953617
"KO:K02469",695.794668393535,-0.733022806224269,0.21046178980275,-3.48292584089147,0.000495965732360292,0.00519338830092214
"KO:K02470",1252.94389884326,-0.791877723683138,0.201773948164856,-3.92457862318355,8.68816810364954e-05,0.00134151205803809
"KO:K02471",181.237822275905,-3.35177893813185,0.566320150545861,-5.91852317969114,3.24845229111212e-09,3.5870788329735e-07
"KO:K02472",11.4988190558407,-0.900764441791588,0.745759569447149,-1.20784831827146,0.227105611958105,0.421371104875425
"KO:K02473",29.4093354457824,-0.709534673606915,0.652077377487205,-1.08811423015643,0.276544682395376,0.47926387643994
"KO:K02474",74.0876055175731,-0.0524862578762087,0.795441591736814,-0.0659837987118666,NA,NA
"KO:K02475",0.0927701081063124,0.616944708458247,2.97095115965447,0.207658987073351,0.835495243117395,NA
"KO:K02477",91.8541320938029,1.02036310727399,0.541456838469199,1.88447727460373,0.059500445931688,0.175415170440001
"KO:K02478",4.06752270546004,1.33895068010313,1.06462852355607,1.25766936586553,0.208511355553955,0.397397014028718
"KO:K02479",75.6100578426674,0.0160034769425086,0.740975002433764,0.0215978634771005,NA,NA
"KO:K02480",8.68951909753812,-1.92977563658883,0.831001817057414,-2.32222793858885,0.0202206653720417,0.082977595287973
"KO:K02481",180.69693242961,0.419106013472921,0.332170833937159,1.26171828063691,0.207050176513813,0.395435452419463
"KO:K02482",65.7431298956006,-0.531170080265681,0.600909519986927,-0.883943526601537,0.376726699072328,0.574871060058444
"KO:K02483",224.239243410165,-0.918760864339419,0.275731697995028,-3.33208285815578,0.000861985878581065,0.00789215211444573
"KO:K02484",11.3664288771405,-0.892087878117325,0.834938335162386,-1.06844762127711,0.285318645595235,0.489271126846606
"KO:K02485",45.4699142491705,-1.44737800400152,0.602170357238423,-2.4036022142293,0.0162344278156183,0.0705945763247172
"KO:K02486",3.40007825143432,0.0589530353797834,1.16882083158369,0.0504380430146039,0.959773321010534,0.97966778200627
"KO:K02488",18.328565423747,0.156889691392619,0.728497247823069,0.215360719428171,0.829486092789959,0.904172097555074
"KO:K02490",43.3842327971932,-2.93885578058177,0.967666667422662,-3.03705385286163,0.00238902769891347,0.0171370412103163
"KO:K02491",3.56768109757649,-1.41758791569922,1.46841316022513,-0.96538764027549,0.334350689773303,0.538082384622314
"KO:K02492",152.416400924214,-0.843754136079062,0.418630750392585,-2.01550921734202,0.0438513212612458,0.141554414373478
"KO:K02493",242.170695710832,-2.54897972807983,0.496472578147535,-5.13418029569873,2.83376346230679e-07,1.27484371069703e-05
"KO:K02494",6.25613558105109,0.505595618277618,1.34523609835394,0.375841548480804,0.707034697295323,0.835690702868686
"KO:K02495",185.897625487965,0.595911165088284,0.507810432619139,1.17349137947944,0.240598811820593,0.437296815852385
"KO:K02496",3.1526663920724,-0.0760120793028617,1.37155963970157,-0.0554201779511396,0.955803720859772,0.978081650888237
"KO:K02497",0.110596126150366,0.716786968908867,2.96975624790572,0.241362222712503,0.809274389225843,NA
"KO:K02498",5.70075441591793,0.743944297268862,1.18756031292764,0.626447591057373,0.531021402324897,0.706236567664729
"KO:K02499",7.15294231035421,-1.00353268806757,0.653071681642227,-1.53663482321583,0.124382759957477,0.281917676842172
"KO:K02500",86.3078186157631,-0.9022657339377,0.475074894490718,-1.89920735530538,0.0575372180437609,0.171859999478939
"KO:K02501",92.5820718043199,-1.22282547038514,0.414998541762603,-2.94657775227713,0.00321311628426557,0.0215231539335731
"KO:K02502",29.6796621500742,1.68746198169553,0.652750639742366,2.58515561526153,0.00973350555730242,0.0482569989806939
"KO:K02503",193.111538329575,0.453273949572655,0.455043578767578,0.996111077537417,0.319196178122405,0.525361731290897
"KO:K02507",0.661420875454093,2.59135405779345,2.95671893442809,0.876428945484021,0.380796888311114,NA
"KO:K02508",0.31299351694597,-0.119272237601703,2.95636050973145,-0.0403442804790195,0.967818651779878,NA
"KO:K02509",2.54057563162252,0.311898378998897,1.26588086206811,0.246388414853936,0.805381573473081,NA
"KO:K02510",199.862772878828,1.63463250355348,0.433227200432759,3.77315298282429,0.00016119737534369,0.00216753961532253
"KO:K02516",0.179690216713802,-1.49773154683699,2.967077746961,-0.504783384382505,0.613710987254873,NA
"KO:K02517",39.2637241716811,-0.683997720985761,0.535401514278205,-1.27754162576078,0.20141109437211,0.387788256334858
"KO:K02518",4730.40670687144,-0.65247511003489,0.511684793291321,-1.27515048050961,NA,NA
"KO:K02519",1692.6882609025,-0.267201168344414,0.188122655294235,-1.4203561390652,0.155504025121404,0.324174294932721
"KO:K02520",2878.03267161585,-0.190180031975038,0.388784701169194,-0.489165420869465,NA,NA
"KO:K02521",0.324045732591793,-0.603196933164863,2.9601539145291,-0.20377215191556,0.838531555779535,NA
"KO:K02523",113.070448933832,0.697275580075727,0.370418747873773,1.88239818874755,0.05978197166137,0.175965674260123
"KO:K02525",0.304849911661957,-1.05244149925021,2.96896340620706,-0.354481128682801,0.722978344206087,NA
"KO:K02526",0.371589694844545,1.37891395011955,2.96252386697919,0.465452435839982,0.641607491140214,NA
"KO:K02527",22.6514343035005,-0.958247213223762,0.775946112405102,-1.23494041390787,0.21685268112672,0.407956205485684
"KO:K02528",143.955261318769,-0.891509896483384,0.801471078022244,-1.11234194337159,0.26599115635535,0.46666912554593
"KO:K02529",64.355076498021,0.259800110737063,0.469068412945948,0.553864006969492,0.579671919462555,0.746668248328579
"KO:K02533",80.9157510440009,-0.224127350608902,1.24411828686047,-0.180149550871475,NA,NA
"KO:K02535",504.876179212299,1.36728889719964,0.296748119438038,4.60757392427263,4.07394386350586e-06,0.000110786951034443
"KO:K02536",151.852378326278,-0.646918009887005,0.474237667984627,-1.3641219446701,0.172529189184751,0.348888105099462
"KO:K02541",0.354846323832987,-1.84029043851973,2.96162298490496,-0.621379037068346,0.53435026148103,NA
"KO:K02548",20.6191294970976,-1.40933184165392,0.835621535178314,-1.68656716267273,0.0916866105393797,0.229942194635581
"KO:K02549",20.5447876675573,1.28971843894032,0.931426893643341,1.38466952988173,NA,NA
"KO:K02550",12.4826432509068,-7.35752458816375,2.94682699827054,-2.49676163292986,NA,NA
"KO:K02551",17.1939304380541,-2.61384108052539,1.39102278292263,-1.87907855472613,0.060233767874473,0.176550067331151
"KO:K02552",21.9542080600384,-4.92127317915084,1.81466510814631,-2.71194566813374,NA,NA
"KO:K02553",22.5787258652585,-0.277023766426319,0.918209407464911,-0.301699987142535,0.762880778083252,0.867375212273127
"KO:K02554",3.83932175505519,1.38682487648234,0.998769440973383,1.38853354897479,0.164974636217277,0.338685957394794
"KO:K02555",0.586680272820778,-2.82074208890706,2.95416950631588,-0.954834203953578,0.33966154731449,NA
"KO:K02556",11.3426606008246,2.52824719554321,1.07617150088517,2.34929766627688,0.018808863528145,0.0781522220029197
"KO:K02557",230.56783618256,0.244007835735136,0.368371541743433,0.662395999919791,0.507717466608461,0.687035344490775
"KO:K02558",72.539723781583,-0.625769724909727,0.813270659257093,-0.769448298407021,NA,NA
"KO:K02562",0.028224675407536,-0.174239742702031,2.97534415040634,-0.0585612063324625,0.953301610488262,NA
"KO:K02563",16.4871668952984,-0.0607503091593403,0.677116165866538,-0.0897191829434396,0.928510371634267,0.959039624216346
"KO:K02564",13.4304756353331,1.36318276843449,0.679165397994842,2.0071440218526,0.0447343300241436,0.14369460331472
"KO:K02565",0.204839233021071,0.946911451417976,2.96688553946726,0.319160088524347,0.749605120227251,NA
"KO:K02566",49.9071286102434,-0.55758290540812,1.09003127907663,-0.511529270866843,0.608980497574776,0.770262038584687
"KO:K02567",38.8843888790696,2.05752951587798,0.780688160989217,2.63553313434504,0.00840052236884133,0.0432977418840987
"KO:K02568",28.463479183534,4.10945957347826,1.09159385764279,3.76464153284292,NA,NA
"KO:K02569",59.5641080365563,2.86325134709208,0.751467725759287,3.81021200105305,0.000138847675340718,0.00192576756248769
"KO:K02570",2.42700336461787,2.79163432910385,1.44756543123189,1.92850303611365,0.0537925869680303,NA
"KO:K02571",1.84362096811535,2.19618372507763,1.61993747742391,1.35572128905252,0.17518786316661,NA
"KO:K02572",0.745406979329361,1.580438018352,2.2328957004274,0.707797510671677,0.479071012472025,NA
"KO:K02573",1.1203403409742,2.79447622849954,2.347032359094,1.19064239471256,0.233794001087212,NA
"KO:K02574",0.0821553853488506,0.551215506631843,2.97175187928637,0.185485036780463,0.852848615549999,NA
"KO:K02575",113.126334457822,0.923930197658803,0.844914174860121,1.09351958476938,0.274165734871615,0.476423432461691
"KO:K02584",213.021001074155,0.563232067731632,0.415361422888705,1.35600476282688,0.175097652652039,0.352091656133117
"KO:K02585",3.99449932693289,0.294233442710786,2.38871886152189,0.123176254623503,0.901967528426449,0.948015481276603
"KO:K02586",22.218816743116,0.512925627800374,2.59524658808687,0.197640420819698,0.843326407310864,0.914481379034874
"KO:K02587",8.0030095473024,-0.364003057176591,2.94654948710465,-0.123535361876535,NA,NA
"KO:K02588",11.8963671225267,1.58180373504838,1.96862895169828,0.80350526882367,0.421682752651487,0.613957648714838
"KO:K02589",0.465014306844027,1.48770414417561,2.96113953240512,0.502409335289667,NA,NA
"KO:K02590",0.238468875304629,1.14798540187259,2.96494384839228,0.38718622023654,NA,NA
"KO:K02591",19.8568458391695,2.2269959042359,1.71489470519887,1.29861961640242,0.194074502558556,0.380219079206117
"KO:K02592",7.35411371328411,-1.39425390447792,2.94690868557961,-0.47312423058799,NA,NA
"KO:K02593",0.0715406625913888,0.480393719088413,2.97232326496808,0.161622298876557,0.87160329621889,NA
"KO:K02594",209.496368500472,24.8104937818545,2.96279903480737,8.37400494950126,NA,NA
"KO:K02595",0.0463850540531562,0.26400423893245,2.97417341360503,0.0887655836491549,0.929268209954114,NA
"KO:K02596",1.79782256653441,2.07790954141766,2.95286185229827,0.703693449051938,NA,NA
"KO:K02597",0.201389823001165,1.05951706254444,2.96605692043526,0.357214001944695,0.720931604452008,NA
"KO:K02598",1.25688110676138,-0.0944694360141787,2.63701847585808,-0.0358243360367199,0.971422428167887,NA
"KO:K02599",2.3053905060617,4.04148741879539,2.11973124893035,1.90660368895103,0.0565719270422823,NA
"KO:K02600",1043.27295798115,0.0386406140972755,0.169955329322614,0.227357472409276,0.820145786472104,0.900206325921211
"KO:K02601",1846.15125186376,0.53093260644804,0.284545133357739,1.8658994451349,NA,NA
"KO:K02609",86.8424983830011,0.363004946849275,0.40538567985165,0.895455771851922,0.370543498454894,0.570056519446595
"KO:K02610",9.42386451684533,2.72587311820985,0.924140103729425,2.94963188720998,0.00318152749493376,0.021390195925348
"KO:K02611",6.51140218889766,1.27145788193479,0.640299781540424,1.98572281076831,0.0470641107209633,0.149782043871064
"KO:K02612",3.21618078913342,-0.95250145199536,1.26394177958079,-0.75359598628924,0.451091855166362,0.637671396906292
"KO:K02613",3.765130633456,1.80159809115672,1.09328321888945,1.64787866495085,0.099377572292883,0.243437317422108
"KO:K02614",6.83486616780642,-0.480096940116308,0.855791118380416,-0.560997806362949,0.57479903260828,0.743784717970363
